Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-12-07 00:00:00+05:30,130.4467148542404,131.36248742341996,129.12393225431444,130.2432098388672,3484977,0.0,0.0
2010-12-08 00:00:00+05:30,129.6733634864122,131.3421066489122,129.12389760814358,129.77511596679688,2877153,0.0,0.0
2010-12-09 00:00:00+05:30,129.42914451008082,130.2431642868738,125.7660555145125,127.47550201416016,5313081,0.0,0.0
2010-12-10 00:00:00+05:30,126.98710875126451,131.05720839072814,126.98710875126451,129.14425659179688,5799900,0.0,0.0
2010-12-13 00:00:00+05:30,129.42915468998476,132.01367016877177,129.022144769576,131.52525329589844,2809522,0.0,0.0
2010-12-14 00:00:00+05:30,132.0543810747978,134.7202912350848,131.3624592027904,132.40032958984375,7075931,0.0,0.0
2010-12-15 00:00:00+05:30,132.52244475793873,134.3132860882572,131.46421638335477,133.43821716308594,5380352,0.0,0.0
2010-12-16 00:00:00+05:30,132.99049657483735,133.09224905882726,129.1849511894225,130.52809143066406,2893052,0.0,0.0
2010-12-20 00:00:00+05:30,131.4642124417462,131.4642124417462,128.22847840552444,128.61514282226562,2905355,0.0,0.0
2010-12-21 00:00:00+05:30,129.75475942674856,129.75475942674856,126.66149392624017,127.51620483398438,4427901,0.0,0.0
2010-12-22 00:00:00+05:30,128.24886304057307,130.12111166427437,127.27204145197773,127.82149505615234,5425074,0.0,0.0
2010-12-23 00:00:00+05:30,128.22847496422577,128.59479384223712,126.98709963172175,127.37376403808594,3326534,0.0,0.0
2010-12-24 00:00:00+05:30,127.3941329893804,127.76043951378409,126.2138064458752,127.04817199707031,1859093,0.0,0.0
2010-12-27 00:00:00+05:30,127.04816628601624,127.92323528302236,124.74856231961806,125.07416534423828,5273320,0.0,0.0
2010-12-28 00:00:00+05:30,125.35908795894419,126.1527624777177,122.5100177780591,123.6292953491211,8055446,0.0,0.0
2010-12-29 00:00:00+05:30,124.5857298604605,126.74287730989651,123.85310460560888,126.27481842041016,5772875,0.0,0.0
2010-12-30 00:00:00+05:30,126.58010181013181,126.82431027852316,124.95206191546774,125.3794174194336,2643251,0.0,0.0
2010-12-31 00:00:00+05:30,125.96959700217032,128.79832151551406,125.4811800260236,128.1063995361328,4960987,0.0,0.0
2011-01-03 00:00:00+05:30,128.41164362507678,129.42916853494268,128.02497919094438,129.14425659179688,2929118,0.0,0.0
2011-01-04 00:00:00+05:30,129.79546159235645,130.24317499057798,128.6354808309052,129.91757202148438,2716995,0.0,0.0
2011-01-05 00:00:00+05:30,130.24319693413582,130.24319693413582,125.46082954671051,126.09169006347656,8555905,0.0,0.0
2011-01-06 00:00:00+05:30,126.58012507961375,127.39414517658876,125.562599958395,125.80680847167969,2763146,0.0,0.0
2011-01-07 00:00:00+05:30,126.17311503112626,127.59765020083252,122.97808366630716,125.80680847167969,2298583,0.0,0.0
2011-01-10 00:00:00+05:30,126.13238639516861,126.17308987609452,122.95771361828253,124.19908905029297,5413595,0.0,0.0
2011-01-11 00:00:00+05:30,124.54502466191697,127.37374832768603,124.54502466191697,125.7863998413086,2781948,0.0,0.0
2011-01-12 00:00:00+05:30,126.13240309827923,127.35343316200111,124.64681900494296,125.56259155273438,1181115,0.0,0.0
2011-01-13 00:00:00+05:30,125.92888664160276,127.78078952249865,125.15557015572665,126.35625457763672,2070696,0.0,0.0
2011-01-14 00:00:00+05:30,126.35626426985677,128.41165987957694,125.33873923119134,126.3766098022461,2244505,0.0,0.0
2011-01-17 00:00:00+05:30,125.05382082351368,127.80113828668281,124.62646529762664,127.4551773071289,1707118,0.0,0.0
2011-01-18 00:00:00+05:30,127.59761966809154,127.78077911446721,125.35906493707239,126.64114379882812,844507,0.0,0.0
2011-01-19 00:00:00+05:30,126.58009720253227,127.27201910096154,125.33872179642127,125.92887878417969,1426048,0.0,0.0
2011-01-20 00:00:00+05:30,125.6846784173139,129.91759219867714,125.3997788803492,128.49305725097656,6121175,0.0,0.0
2011-01-21 00:00:00+05:30,128.7983130229163,128.7983130229163,126.98711364517055,127.8621826171875,2413133,0.0,0.0
2011-01-24 00:00:00+05:30,128.1674415549572,128.1674415549572,125.76608513209605,126.35625457763672,1097986,0.0,0.0
2011-01-25 00:00:00+05:30,126.5801056892641,128.49305759250157,125.58292625483966,126.173095703125,2452476,0.0,0.0
2011-01-27 00:00:00+05:30,126.58010255807199,127.35341902841508,125.03346961738579,125.48117065429688,2455783,0.0,0.0
2011-01-28 00:00:00+05:30,124.97242152831791,126.0510080168406,123.3443814501977,124.15840148925781,4236476,0.0,0.0
2011-01-31 00:00:00+05:30,122.91702101717036,125.15557603569498,122.32685154390276,123.87349700927734,3673855,0.0,0.0
2011-02-01 00:00:00+05:30,124.34154768968165,126.11204356978212,123.5275277375397,125.48117065429688,4863055,0.0,0.0
2011-02-02 00:00:00+05:30,126.21379894171135,128.16744190301523,125.58292601184101,127.19062042236328,3374631,0.0,0.0
2011-02-03 00:00:00+05:30,126.5801409761105,130.24323187252529,126.53943748195783,129.16465759277344,4211492,0.0,0.0
2011-02-04 00:00:00+05:30,129.16459337408742,129.46985079701926,124.95203845343664,125.42009735107422,1688679,0.0,0.0
2011-02-07 00:00:00+05:30,125.92890314732041,126.35627113937025,123.79210044995313,123.99560546875,1799233,0.0,0.0
2011-02-08 00:00:00+05:30,124.91137621881082,125.13523918877597,120.55637633309404,122.67282104492188,3841730,0.0,0.0
2011-02-09 00:00:00+05:30,122.91699556243576,125.2980060732505,120.8819459670312,121.57386779785156,4490558,0.0,0.0
2011-02-10 00:00:00+05:30,122.14371736244738,123.7310540586124,119.35569606147396,121.14653778076172,2690945,0.0,0.0
2011-02-11 00:00:00+05:30,121.32966280682217,124.13802884402001,121.28895932956709,123.97522735595703,3292240,0.0,0.0
2011-02-14 00:00:00+05:30,124.54505162691555,124.95206159955252,122.1436952725491,123.24261474609375,1942474,0.0,0.0
2011-02-15 00:00:00+05:30,123.93452408219737,125.29800983625867,122.91699925393631,123.10015869140625,3035367,0.0,0.0
2011-02-16 00:00:00+05:30,123.83279159185501,123.9141985596418,122.28615857158125,122.55071258544922,1619527,0.0,0.0
2011-02-17 00:00:00+05:30,123.30369038501276,124.70786749981538,122.91702589807518,124.15840148925781,2752128,0.0,0.0
2011-02-18 00:00:00+05:30,125.12595271692699,125.66121442447422,123.56136863513241,124.4877700805664,1990388,3.5,0.0
2011-02-21 00:00:00+05:30,124.13781196096944,125.12597113519581,123.52021090643726,124.28192138671875,953044,0.0,0.0
2011-02-22 00:00:00+05:30,124.54953375754471,124.96126775343741,123.64371394053099,124.07604217529297,1436876,0.0,0.0
2011-02-23 00:00:00+05:30,124.5083533756397,124.5083533756397,123.10846035287923,123.7878189086914,2131294,0.0,0.0
2011-02-24 00:00:00+05:30,124.0966386363364,124.75541562128916,122.7996789077541,123.23199462890625,2899140,0.0,0.0
2011-02-25 00:00:00+05:30,123.5613809711495,124.7554071070034,118.99113087103625,120.49395751953125,1964843,0.0,0.0
2011-02-28 00:00:00+05:30,123.10847545844814,136.59276499444874,121.91444927973578,134.9252471923828,20923045,0.0,0.0
2011-03-01 00:00:00+05:30,133.81354692933775,139.94838087553484,132.02250155741254,139.4131317138672,7867356,0.0,0.0
2011-03-03 00:00:00+05:30,139.16608806461696,139.16608806461696,134.71936601641258,135.48106384277344,4387230,0.0,0.0
2011-03-04 00:00:00+05:30,136.98391836121067,137.91031993922124,133.09302670751615,133.5047607421875,1402888,0.0,0.0
2011-03-07 00:00:00+05:30,132.57834506664108,141.45120754427498,131.09610018641155,140.4012908935547,7183263,0.0,0.0
2011-03-08 00:00:00+05:30,141.22478596522598,141.84238707003018,138.0750228437499,138.85731506347656,3110206,0.0,0.0
2011-03-09 00:00:00+05:30,139.90720901331284,140.48364666887076,138.3632065040497,139.8042755126953,1603527,0.0,0.0
2011-03-10 00:00:00+05:30,139.90719114328715,139.90719114328715,135.769269973039,137.6426544189453,1612997,0.0,0.0
2011-03-11 00:00:00+05:30,137.91029331101785,137.9308749827272,135.08991320506283,135.85162353515625,856545,0.0,0.0
2011-03-14 00:00:00+05:30,136.24280231398166,138.23971508210215,134.65762361907665,137.43682861328125,1128910,0.0,0.0
2011-03-15 00:00:00+05:30,135.46050284346813,141.18360364206666,131.81665397735875,139.3513946533203,4638465,0.0,0.0
2011-03-16 00:00:00+05:30,139.61900345943369,143.24225767351476,137.3132905208709,141.59532165527344,3717632,0.0,0.0
2011-03-17 00:00:00+05:30,140.8130103207162,143.07754703640023,139.37194150164453,141.20416259765625,1815524,0.0,0.0
2011-03-18 00:00:00+05:30,141.43065035317184,142.8717195707442,139.0014218994323,141.80120849609375,2926170,0.0,0.0
2011-03-21 00:00:00+05:30,141.36887223781991,144.06572492750448,141.34827799862504,142.93345642089844,3943734,0.0,0.0
2011-03-22 00:00:00+05:30,143.07756805419922,152.91800835123286,143.03639214029536,148.2242431640625,9681241,0.0,0.0
2011-03-23 00:00:00+05:30,148.63596012450208,149.78881019083116,144.95093614245746,145.712646484375,2695567,0.0,0.0
2011-03-24 00:00:00+05:30,145.71267991745168,148.7801036609564,145.71267991745168,147.52430725097656,2324343,0.0,0.0
2011-03-25 00:00:00+05:30,148.22423235423977,149.04770031176332,146.8037451014621,147.4419403076172,2203586,0.0,0.0
2011-03-28 00:00:00+05:30,148.16247682373802,148.22423440838335,143.83926998682682,144.498046875,1128268,0.0,0.0
2011-03-29 00:00:00+05:30,144.93036721570397,144.93036721570397,140.25718382796816,142.56289672851562,6481785,0.0,0.0
2011-03-30 00:00:00+05:30,142.8717228353101,144.31279208581034,140.0307602544921,140.56600952148438,2449230,0.0,0.0
2011-03-31 00:00:00+05:30,140.97769043205136,143.65396088807645,140.56595651573983,142.66580200195312,3248352,0.0,0.0
2011-04-01 00:00:00+05:30,142.87172706886355,143.48932819452145,141.0600996132924,142.83055114746094,2169798,0.0,0.0
2011-04-04 00:00:00+05:30,143.01581702668574,148.61540231612017,142.19234897133143,146.55673217773438,2719239,0.0,0.0
2011-04-05 00:00:00+05:30,144.55980179880711,148.63596565698498,144.55980179880711,147.70956420898438,1328250,0.0,0.0
2011-04-06 00:00:00+05:30,147.70958671647193,151.4357747490532,146.08323223389183,150.87994384765625,4513558,0.0,0.0
2011-04-07 00:00:00+05:30,151.2299019294886,152.6709710129201,147.52429571495048,148.08013916015625,2485182,0.0,0.0
2011-04-08 00:00:00+05:30,149.45947871251815,149.74769760936468,144.7245365494494,146.26853942871094,2121665,0.0,0.0
2011-04-11 00:00:00+05:30,146.74199814801855,149.4594451177295,145.17741394143107,147.236083984375,2751598,0.0,0.0
2011-04-13 00:00:00+05:30,147.40075823981093,147.97718327297545,144.10688654730117,145.712646484375,1432901,0.0,0.0
2011-04-15 00:00:00+05:30,146.16554797342627,147.7095502407512,144.31274525263638,147.17430114746094,2609120,0.0,0.0
2011-04-18 00:00:00+05:30,147.83309845060012,147.91545028265315,144.2921958445771,145.21859741210938,979661,0.0,0.0
2011-04-19 00:00:00+05:30,144.93035873080746,146.08320883102576,142.4187789784136,143.94219970703125,1488088,0.0,0.0
2011-04-20 00:00:00+05:30,144.72450495832607,151.8886742412467,144.51863795269546,150.9210968017578,4296720,0.0,0.0
2011-04-21 00:00:00+05:30,152.21806043630346,152.23864210966013,147.421349422534,149.1712188720703,4895594,0.0,0.0
2011-04-25 00:00:00+05:30,149.4594460223523,150.40642922178833,148.01837698356928,149.9329376220703,1832622,0.0,0.0
2011-04-26 00:00:00+05:30,148.86240376035025,150.28289090592114,147.44192917990227,150.0564422607422,1277232,0.0,0.0
2011-04-27 00:00:00+05:30,148.22425716628183,155.22373597691183,147.99780846610597,152.6915740966797,3734876,0.0,0.0
2011-04-28 00:00:00+05:30,153.16504962124017,157.2000378379004,152.65038211579244,155.10020446777344,7546827,0.0,0.0
2011-04-29 00:00:00+05:30,155.10022818008392,157.81766297219988,154.19440820596088,156.68539428710938,3799109,0.0,0.0
2011-05-02 00:00:00+05:30,149.04772122832242,157.67355431993442,149.04772122832242,156.33541870117188,1855839,0.0,0.0
2011-05-03 00:00:00+05:30,155.63545376968895,158.31172480012012,151.74456239939687,152.9591827392578,2031295,0.0,0.0
2011-05-04 00:00:00+05:30,152.75331559476928,154.31789978505398,148.7594907270233,153.04153442382812,2881731,0.0,0.0
2011-05-05 00:00:00+05:30,152.73273726747874,154.37967332076278,150.38584836549902,151.64163208007812,1537387,0.0,0.0
2011-05-06 00:00:00+05:30,152.11513228620768,153.53560705609908,150.50935962397236,152.2386474609375,2241153,0.0,0.0
2011-05-09 00:00:00+05:30,152.34154740851065,162.18198539025227,151.7857041144012,161.52320861816406,6109075,0.0,0.0
2011-05-10 00:00:00+05:30,161.39973539050447,163.19078088554147,158.51759725853117,158.9910888671875,3322937,0.0,0.0
2011-05-11 00:00:00+05:30,159.46457741935544,161.9967516388688,157.07652518182843,158.16761779785156,2854705,0.0,0.0
2011-05-12 00:00:00+05:30,158.88820614952266,161.89387298695877,156.6030866405208,157.22068786621094,2726810,0.0,0.0
2011-05-13 00:00:00+05:30,157.6941487110475,161.21446998128786,157.3029963187423,159.27932739257812,2281880,0.0,0.0
2011-05-16 00:00:00+05:30,159.75280918273862,161.91441291523702,158.92934109416782,160.1233673095703,1551570,0.0,0.0
2011-05-17 00:00:00+05:30,160.5762483903628,165.27001313797945,160.37038140524695,163.70542907714844,5674815,0.0,0.0
2011-05-18 00:00:00+05:30,164.52894653625967,164.52894653625967,152.50630596096337,153.8650360107422,8642834,0.0,0.0
2011-05-19 00:00:00+05:30,154.42080598811077,158.41463014984123,150.48875196820526,154.85313415527344,11416019,0.0,0.0
2011-05-20 00:00:00+05:30,153.16503323694033,153.82381008646797,149.31531819497644,150.26231384277344,5400664,0.0,0.0
2011-05-23 00:00:00+05:30,149.87119143082427,153.76208315748252,149.23300869116642,150.44761657714844,1974392,0.0,0.0
2011-05-24 00:00:00+05:30,151.10641582870244,154.56497978151097,147.91547652986745,152.6298370361328,3890213,0.0,0.0
2011-05-25 00:00:00+05:30,153.82382585963902,158.47641506222072,152.7533149400263,155.36782836914062,3824128,0.0,0.0
2011-05-26 00:00:00+05:30,156.4589120191471,160.9056339662733,156.35597852439767,160.14393615722656,5232851,0.0,0.0
2011-05-27 00:00:00+05:30,160.37041641350083,162.42908671405925,158.92934720310993,159.71163940429688,2737715,0.0,0.0
2011-05-30 00:00:00+05:30,160.57629116125352,163.45842972055806,160.57629116125352,162.6143798828125,2529091,0.0,0.0
2011-05-31 00:00:00+05:30,162.22318386980362,173.89584441000835,162.22318386980362,168.17274475097656,11708250,0.0,0.0
2011-06-01 00:00:00+05:30,170.86963718654226,171.52841420438315,166.79347245102113,170.6431884765625,4496698,0.0,0.0
2011-06-02 00:00:00+05:30,170.04615580051453,170.25202281722216,164.94065629919004,165.8258819580078,2842746,0.0,0.0
2011-06-03 00:00:00+05:30,165.76413883749953,168.09043381636013,160.61746297049524,161.25564575195312,2764367,0.0,0.0
2011-06-06 00:00:00+05:30,161.39976036844223,164.61128118645735,160.72040164522292,162.1820526123047,2009110,0.0,0.0
2011-06-07 00:00:00+05:30,162.63494026949485,166.46406168523285,161.93498739924692,165.99057006835938,1982013,0.0,0.0
2011-06-08 00:00:00+05:30,166.36113868879943,170.37554569590196,165.8053077706861,167.8433837890625,3290373,0.0,0.0
2011-06-09 00:00:00+05:30,167.987457938597,169.38735090839396,166.97870469698498,167.71983337402344,1360848,0.0,0.0
2011-06-10 00:00:00+05:30,168.31688308597697,169.61385546085936,165.00242884269832,166.8964080810547,1845651,0.0,0.0
2011-06-13 00:00:00+05:30,166.75227214657556,166.7728538207907,162.6349320935737,163.17018127441406,1548256,0.0,0.0
2011-06-14 00:00:00+05:30,163.95248256311814,165.7229337234305,161.48207858214775,162.51141357421875,2432283,0.0,0.0
2011-06-15 00:00:00+05:30,162.55259175276714,163.60252107954759,159.99984827859862,160.63803100585938,2682187,0.0,0.0
2011-06-16 00:00:00+05:30,160.57625663529944,163.3348794035453,159.73220697903537,162.3261260986328,1462308,0.0,0.0
2011-06-17 00:00:00+05:30,162.42904813623304,165.76409574407012,161.81144719274928,162.8819580078125,3800502,0.0,0.0
2011-06-20 00:00:00+05:30,164.7553425103306,167.30809810277955,161.7290953742354,162.8819580078125,3967696,0.0,0.0
2011-06-21 00:00:00+05:30,163.43781748376762,164.61124933998005,159.85572663234393,160.47332763671875,2133725,0.0,0.0
2011-06-22 00:00:00+05:30,161.42029344537988,161.81144573210474,154.8531443446903,155.90306091308594,2533012,0.0,0.0
2011-06-23 00:00:00+05:30,155.90305065458406,157.61174395734082,154.40022431758405,154.85313415527344,2255855,0.0,0.0
2011-06-24 00:00:00+05:30,155.88252786609036,161.1938950758714,155.88252786609036,160.5762939453125,2896582,0.0,0.0
2011-06-27 00:00:00+05:30,168.23448417063992,168.23448417063992,158.80577980662227,163.78775024414062,2439080,0.0,0.0
2011-06-28 00:00:00+05:30,163.87016652378725,165.3935876707879,161.2556525599426,161.564453125,1186089,0.0,0.0
2011-06-29 00:00:00+05:30,163.08786298450164,163.252554094775,159.54694757055566,159.97926330566406,2091679,0.0,0.0
2011-06-30 00:00:00+05:30,160.57626562884892,162.14084985764413,160.2674651180242,161.7497100830078,1614539,0.0,0.0
2011-07-01 00:00:00+05:30,161.74970084567303,162.6349264131247,157.69411852209305,158.2087860107422,2254393,0.0,0.0
2011-07-04 00:00:00+05:30,159.32045724078264,163.1289962845513,159.32045724078264,162.67608642578125,1683417,0.0,0.0
2011-07-05 00:00:00+05:30,162.63494330955663,163.35547786852302,161.1115223588346,162.779052734375,882850,0.0,0.0
2011-07-06 00:00:00+05:30,163.84955157366463,165.00240175639306,161.09092872660958,161.46148681640625,1853087,0.0,0.0
2011-07-07 00:00:00+05:30,162.63492659216226,163.0054846713727,161.62617328724977,162.3261260986328,1111992,0.0,0.0
2011-07-08 00:00:00+05:30,152.34157009218387,155.9236606852658,148.6359643331848,149.31532287597656,19402497,0.0,0.0
2011-07-11 00:00:00+05:30,123.10846926736599,151.10638201044588,123.10846926736599,146.8861083984375,8003993,0.0,0.0
2011-07-12 00:00:00+05:30,146.37142986929987,151.7857291925094,145.34209491944546,150.4064178466797,7031368,0.0,0.0
2011-07-13 00:00:00+05:30,151.1063881419872,152.54745723870914,150.52996301632348,151.5798797607422,4671340,0.0,0.0
2011-07-14 00:00:00+05:30,150.83875272930572,154.6061162992042,150.83875272930572,152.9385986328125,3791759,0.0,0.0
2011-07-15 00:00:00+05:30,152.93860174341458,153.8855849323329,150.20056054803717,150.6328887939453,2338930,0.0,0.0
2011-07-18 00:00:00+05:30,151.68280487257655,153.53560789438765,150.282911769122,151.888671875,1928820,0.0,0.0
2011-07-19 00:00:00+05:30,152.21805808958612,153.10328363738526,149.91234527860135,152.27981567382812,1751354,0.0,0.0
2011-07-20 00:00:00+05:30,153.57678055434252,153.82382346504195,150.9210912532914,151.14755249023438,1144234,0.0,0.0
2011-07-21 00:00:00+05:30,151.08581940783486,153.98853952524138,150.92111573057304,151.47695922851562,1786938,0.0,0.0
2011-07-22 00:00:00+05:30,152.3621686087485,153.16505497134185,151.1887367074391,151.90927124023438,1621371,0.0,0.0
2011-07-25 00:00:00+05:30,152.6298004797328,152.87683083030967,151.2093131382926,151.9710235595703,1674691,0.0,0.0
2011-07-26 00:00:00+05:30,152.56806580892197,154.99730705229737,152.3416170798543,153.9679718017578,2173138,0.0,0.0
2011-07-27 00:00:00+05:30,154.3384991572772,164.87889253089406,154.31790491730257,164.26129150390625,8304568,0.0,0.0
2011-07-28 00:00:00+05:30,166.19641590784062,168.2756800133099,161.2762024630691,162.09967041015625,5536482,0.0,0.0
2011-07-29 00:00:00+05:30,160.57630864405587,162.63497926769762,158.55881394591262,159.85577392578125,1971794,0.0,0.0
2011-08-01 00:00:00+05:30,161.19386520337054,162.55258241275132,159.34106215505594,161.2967987060547,2027360,0.0,0.0
2011-08-02 00:00:00+05:30,160.98800508590472,164.0348343826896,160.57627105755202,163.58192443847656,2508279,0.0,0.0
2011-08-03 00:00:00+05:30,160.98800048049617,163.1701857422892,160.98800048049617,161.3997344970703,2524242,0.0,0.0
2011-08-04 00:00:00+05:30,163.74662116353488,167.3698754334615,161.83204796072016,162.2849578857422,4004932,0.0,0.0
2011-08-05 00:00:00+05:30,160.32922511727529,163.1290239965816,154.48260956351456,161.77029418945312,3203823,0.0,0.0
2011-08-08 00:00:00+05:30,156.91185327634986,164.5495150875065,155.7178270115907,161.502685546875,4596727,0.0,0.0
2011-08-09 00:00:00+05:30,157.69411611431192,159.75278603747526,154.9149117180414,156.04718017578125,4161457,0.0,0.0
2011-08-10 00:00:00+05:30,160.14393076924807,160.24686426053435,156.52066433689683,156.99415588378906,2365785,0.0,0.0
2011-08-11 00:00:00+05:30,156.5001255314568,159.99986519380005,156.5001255314568,159.03228759765625,1581039,0.0,0.0
2011-08-12 00:00:00+05:30,160.57626574477308,162.1408499746978,156.9118355266994,158.6205291748047,2785578,0.0,0.0
2011-08-16 00:00:00+05:30,160.6174448686652,162.79963016428874,159.0116846921568,159.3616485595703,3817965,0.0,0.0
2011-08-17 00:00:00+05:30,160.32919519371632,164.2818435669995,159.75277018545316,163.8289337158203,4815761,0.0,0.0
2011-08-18 00:00:00+05:30,165.31122008209869,166.38173111869415,159.85574395236569,160.65863037109375,3881299,0.0,0.0
2011-08-19 00:00:00+05:30,158.51757756599343,164.05540445766002,158.2293587625513,161.99673461914062,4263628,0.0,0.0
2011-08-22 00:00:00+05:30,162.63492131780538,163.84954157901322,160.98798540572633,162.38787841796875,2422421,0.0,0.0
2011-08-23 00:00:00+05:30,162.40851554189982,162.51144906358562,157.15890593592422,161.564453125,5401601,0.0,0.0
2011-08-24 00:00:00+05:30,159.48516931089515,159.89690331579476,152.5474488153115,153.9473419189453,5263656,0.0,0.0
2011-08-25 00:00:00+05:30,154.02969291616478,155.36782842487958,148.90359955673057,154.2973175048828,5596203,0.0,0.0
2011-08-26 00:00:00+05:30,155.2237566018464,157.24125119054247,146.98907455400308,147.97723388671875,5864875,0.0,0.0
2011-08-29 00:00:00+05:30,149.64474621575758,153.41211027828834,149.64474621575758,152.073974609375,3603683,0.0,0.0
2011-08-30 00:00:00+05:30,154.15323768427936,156.0060410520354,152.3827861589188,154.64732360839844,2721134,0.0,0.0
2011-09-02 00:00:00+05:30,157.69411715589533,160.86447388455696,154.48259708059777,159.81454467773438,3519216,0.0,0.0
2011-09-05 00:00:00+05:30,157.79708586952395,159.3205069887704,156.27366475027753,156.89126586914062,1574228,0.0,0.0
2011-09-06 00:00:00+05:30,156.37656003621842,158.0852660993981,154.5031754597579,155.94424438476562,2150209,0.0,0.0
2011-09-07 00:00:00+05:30,156.6647866343538,161.81146162234177,156.25305263531476,161.09092712402344,3479610,0.0,0.0
2011-09-08 00:00:00+05:30,161.2763902708381,161.35882637553118,158.51495685539058,159.17440795898438,1874028,0.4,0.0
2011-09-09 00:00:00+05:30,160.30785675059803,162.16255615344497,156.4748037712565,157.05181884765625,2337246,0.0,0.0
2011-09-12 00:00:00+05:30,156.37176159443763,157.23729047964738,152.64176012801485,155.5886688232422,2230973,0.0,0.0
2011-09-13 00:00:00+05:30,156.41295694797597,158.10279641610674,153.73394714517798,154.9704132080078,1863685,0.0,0.0
2011-09-14 00:00:00+05:30,155.774113635971,157.73185147397257,154.84676413375973,155.7122802734375,2263022,0.0,0.0
2011-09-15 00:00:00+05:30,157.25787757256143,157.6082121552875,155.1352799167276,156.0008087158203,1389227,0.0,0.0
2011-09-16 00:00:00+05:30,157.2372902716334,157.8555233919675,154.7849605297809,156.2687225341797,2933473,0.0,0.0
2011-09-19 00:00:00+05:30,155.42380943635152,156.20690220887286,154.70253746045302,155.176513671875,683397,0.0,0.0
2011-09-20 00:00:00+05:30,155.54743934273017,156.90755965616736,153.77517622344473,155.9595947265625,2411501,0.0,0.0
2011-09-21 00:00:00+05:30,157.64941705831353,159.68959101614362,156.70146481046316,158.453125,3797201,0.0,0.0
2011-09-22 00:00:00+05:30,156.59847812991148,157.11367247488687,154.16675075923814,154.7025604248047,1916877,0.0,0.0
2011-09-23 00:00:00+05:30,153.40424922824238,153.89882817536986,150.29246832388097,150.68402099609375,3128059,0.0,0.0
2011-09-26 00:00:00+05:30,150.43668650617505,150.43668650617505,140.99833252590452,142.8118133544922,6521673,0.0,0.0
2011-09-27 00:00:00+05:30,145.86180378251876,148.0668378428882,144.70777361271064,147.61346435546875,4671317,0.0,0.0
2011-09-28 00:00:00+05:30,149.11782210004466,149.44755397437842,144.6665487094106,146.58306884765625,2221187,0.0,0.0
2011-09-29 00:00:00+05:30,146.1090785205593,146.1090785205593,142.00812756191993,144.52227783203125,2605432,0.0,0.0
2011-09-30 00:00:00+05:30,144.9756465018632,146.1708945189045,134.01231151448386,137.33016967773438,14757839,0.0,0.0
2011-10-03 00:00:00+05:30,136.011267673783,140.00917966387237,133.27043706807467,138.8139190673828,8622229,0.0,0.0
2011-10-04 00:00:00+05:30,137.659856638928,139.6794148943821,130.79747408554758,131.8484649658203,6097620,0.0,0.0
2011-10-05 00:00:00+05:30,132.67280076868497,135.10451474696,129.64345651919757,133.82684326171875,6675945,0.0,0.0
