Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,-0.010469333322123572,-0.010757531075907495,-0.010239946357900386,-0.010457567870616913,1080397,0.0,0.0
2002-07-02 00:00:00+05:30,-0.010639895131286173,-0.010675190574858332,-0.010410516375446868,-0.010539909824728966,1016147,0.0,0.0
2002-07-03 00:00:00+05:30,-0.010528145286796556,-0.010645781517245977,-0.010475212642644182,-0.010539909824728966,980394,0.0,0.0
2002-07-04 00:00:00+05:30,-0.010586962980899504,-0.010757531848716514,-0.010586962980899504,-0.010598728433251381,972747,0.0,0.0
2002-07-05 00:00:00+05:30,-0.01065754477836557,-0.01065754477836557,-0.010534029506456717,-0.010575195774435997,974496,0.0,0.0
2002-07-08 00:00:00+05:30,-0.010704599874749261,-0.011163365591589156,-0.010475211984448564,-0.011039850302040577,1061686,0.0,0.0
2002-07-09 00:00:00+05:30,-0.01099867579125772,-0.011057494817658373,-0.010681068967735106,-0.010751652531325817,1024719,0.0,0.0
2002-07-10 00:00:00+05:30,-0.010822227891760626,-0.010822227891760626,-0.010645779975846602,-0.010739886201918125,946638,0.0,0.0
2002-07-11 00:00:00+05:30,-0.011122193562804082,-0.011122193562804082,-0.010534032492321346,-0.010563441552221775,968220,0.0,0.0
2002-07-12 00:00:00+05:30,-0.01068106976858023,-0.01076929785735267,-0.01058696352776537,-0.010645781643688679,967763,0.0,0.0
2002-07-15 00:00:00+05:30,-0.010528142919104477,-0.010581081955563567,-0.010386983133860704,-0.01042815763503313,974157,0.0,0.0
2002-07-16 00:00:00+05:30,-0.010469335117441667,-0.010598729489357714,-0.010469335117441667,-0.01052226684987545,959138,0.0,0.0
2002-07-17 00:00:00+05:30,-0.010528145684152924,-0.010528145684152924,-0.010410516768363652,-0.010439925827085972,955902,0.0,0.0
2002-07-18 00:00:00+05:30,-0.010722244986358861,-0.010722244986358861,-0.010475213457632951,-0.010563441552221775,958081,0.0,0.0
2002-07-19 00:00:00+05:30,-0.010645782154579462,-0.010645782154579462,-0.010416395151020193,-0.01052226684987545,1022018,0.0,0.0
2002-07-22 00:00:00+05:30,-0.010351697117941417,-0.010569319565055052,-0.010204659152209321,-0.010275235399603844,959229,0.0,0.0
2002-07-23 00:00:00+05:30,-0.009998794838557541,-0.010463447874863698,-0.009998794838557541,-0.010275235399603844,950108,0.0,0.0
2002-07-24 00:00:00+05:30,-0.010175253252818645,-0.010310525807966976,-0.010004684329032898,-0.010004684329032898,1004507,0.0,0.0
2002-07-25 00:00:00+05:30,-0.010292877608979512,-0.01045168100574986,-0.009939982696524272,-0.01009878609329462,929688,0.0,0.0
2002-07-26 00:00:00+05:30,-0.00985175750519375,-0.00985175750519375,-0.009716476749352611,-0.00978706032037735,934529,0.0,0.0
2002-07-29 00:00:00+05:30,-0.009939982369572683,-0.009939982369572683,-0.00942827675807983,-0.009545912966132164,955236,0.0,0.0
2002-07-30 00:00:00+05:30,-0.009939985157144119,-0.009939985157144119,-0.009410634880879608,-0.009440043941140175,972108,0.0,0.0
2002-07-31 00:00:00+05:30,-0.00958708208781308,-0.00958708208781308,-0.009175368084817243,-0.009351816028356552,961513,0.0,0.0
2002-08-01 00:00:00+05:30,-0.009410632770600441,-0.009675307849380864,-0.009410632770600441,-0.009463564492762089,953331,0.0,0.0
2002-08-02 00:00:00+05:30,-0.00941063444677318,-0.00941063444677318,-0.009216542891994698,-0.009369459934532642,939461,0.0,0.0
2002-08-05 00:00:00+05:30,-0.009881166263186823,-0.009881166263186823,-0.009187133537775642,-0.009351816028356552,982116,0.0,0.0
2002-08-06 00:00:00+05:30,-0.009410634279443395,-0.009410634279443395,-0.009181247283621359,-0.009222421795129776,971195,0.0,0.0
2002-08-07 00:00:00+05:30,-0.009528264195929512,-0.009528264195929512,-0.009322408084712925,-0.009392991662025452,966576,0.0,0.0
2002-08-08 00:00:00+05:30,-0.009587082480307067,-0.009587082480307067,-0.00920477751961832,-0.009251831099390984,971443,0.0,0.0
2002-08-09 00:00:00+05:30,-0.009292997666913739,-0.009381224838458558,-0.00923418687165015,-0.009322406724095345,918884,0.0,0.0
2002-08-12 00:00:00+05:30,-0.009357701428809003,-0.009404754086812118,-0.009292996933677519,-0.009363580495119095,489590,0.0,0.0
2002-08-13 00:00:00+05:30,-0.009375344406307495,-0.00940475345920612,-0.009292996313529391,-0.00932829175144434,384772,0.0,0.0
2002-08-14 00:00:00+05:30,-0.009387103285377172,-0.009387103285377172,-0.009134192729415336,-0.009234186261892319,482452,0.0,0.0
2002-08-15 00:00:00+05:30,-0.009234186261892319,-0.009234186261892319,-0.009234186261892319,-0.009234186261892319,0,0.0,0.0
2002-08-16 00:00:00+05:30,-0.009210655967423572,-0.00929299766799181,-0.00903420894341309,-0.009087140671908855,520671,0.0,0.0
2002-08-19 00:00:00+05:30,-0.009292999192738611,-0.009292999192738611,-0.009004801363688874,-0.009081263095140457,501059,0.0,0.0
2002-08-20 00:00:00+05:30,-0.009169489896156202,-0.009169489896156202,-0.009057731816809899,-0.00907538365572691,507936,0.0,0.0
2002-08-21 00:00:00+05:30,-0.009193011309098664,-0.00925182941672642,-0.00911654868406993,-0.009163602255284786,507062,0.0,0.0
2002-08-22 00:00:00+05:30,-0.00919301435351372,-0.009263597935816615,-0.009116551703163145,-0.009193014353513718,495383,0.0,0.0
2002-08-23 00:00:00+05:30,-0.00924006540038341,-0.009292998045919293,-0.009116550099845574,-0.009222421795129776,519588,0.0,0.0
2002-08-26 00:00:00+05:30,-0.00928712061222089,-0.009410635934481224,-0.009157726221912877,-0.009193014353513718,552014,0.0,0.0
2002-08-27 00:00:00+05:30,-0.00922242155926383,-0.00927535328855848,-0.009087140809058444,-0.009140080772340298,504152,0.0,0.0
2002-08-28 00:00:00+05:30,-0.009234186376881663,-0.009234186376881663,-0.009093026569523117,-0.009157723747193813,491338,0.0,0.0
2002-08-29 00:00:00+05:30,-0.009175370024527363,-0.009175370024527363,-0.009057733767824152,-0.009104786440730095,489146,0.0,0.0
2002-08-30 00:00:00+05:30,-0.009104783539539276,-0.009145958046040705,-0.009063617267024262,-0.009128314442932606,488768,0.0,0.0
2002-09-02 00:00:00+05:30,-0.00916360497295006,-0.00928712029093744,-0.00916360497295006,-0.009228302165865898,514408,0.0,0.0
2002-09-03 00:00:00+05:30,-0.009234185995587424,-0.009245943213132468,-0.009134192465994156,-0.009204776026308537,493035,0.0,0.0
2002-09-04 00:00:00+05:30,0.03667678873457866,0.03679412021795755,0.03637173052786302,0.03648906201124191,478760,1.5,0.0
2002-09-05 00:00:00+05:30,0.03679411522188891,0.03679411522188891,0.036418665476265134,0.036535996943712234,492461,0.0,0.0
2002-09-06 00:00:00+05:30,0.036723718475686284,0.036723718475686284,0.03601975890061208,0.0364656038582325,510128,0.0,0.0
2002-09-09 00:00:00+05:30,0.03519843991992483,0.03625439768010925,0.03519843991992483,0.03604321926832199,488272,0.0,0.0
2002-09-10 00:00:00+05:30,0.03604321926832199,0.03604321926832199,0.03604321926832199,0.03604321926832199,0,0.0,0.0
2002-09-11 00:00:00+05:30,0.036348274475192746,0.036348274475192746,0.03548004341547451,0.03590243309736252,564188,0.0,0.0
2002-09-12 00:00:00+05:30,0.03531576810666138,0.036019760564882604,0.03531576810666138,0.03578509762883186,504609,0.0,0.0
2002-09-13 00:00:00+05:30,0.03627787564671998,0.03627787564671998,0.035597367792430286,0.03601975739002228,513534,0.0,0.0
2002-09-16 00:00:00+05:30,0.035902434998271344,0.03613706877233769,0.035433105398955445,0.035714708268642426,511485,0.0,0.0
2002-09-17 00:00:00+05:30,0.0355504307684025,0.035972820399965647,0.0351984363670424,0.03566776588559151,499846,0.0,0.0
2002-09-18 00:00:00+05:30,0.0353157748865404,0.03587895144090412,0.0353157748865404,0.03555043786764145,506044,0.0,0.0
2002-09-19 00:00:00+05:30,0.035433102399110794,0.03566776900393615,0.03531577092173276,0.035433102399110794,485989,0.0,0.0
2002-09-20 00:00:00+05:30,0.03543310213236518,0.03543310213236518,0.03508113690343506,0.03531577065587044,492578,0.0,0.0
2002-09-23 00:00:00+05:30,0.035198442829040964,0.035620832538149634,0.03510459588846067,0.035456590354442596,527652,0.0,0.0
2002-09-24 00:00:00+05:30,0.03332118543402144,0.035315769360289864,0.03332118543402144,0.03449447825551033,568011,0.0,0.0
2002-09-25 00:00:00+05:30,0.03336812267534028,0.03472913844420154,0.03336812267534028,0.03409557044506073,528109,0.0,0.0
2002-09-26 00:00:00+05:30,0.03425981082375673,0.034494477412471386,0.03369663802135246,0.03390784561634064,539331,0.0,0.0
2002-09-27 00:00:00+05:30,0.030974635518848687,0.03425980676900623,0.030974635518848687,0.03379051014780998,602772,0.0,0.0
2002-09-30 00:00:00+05:30,0.03109196848789867,0.0340016901725165,0.03109196848789867,0.03311000391840935,506827,0.0,0.0
2002-10-01 00:00:00+05:30,0.03012986353789757,0.03285189190314804,0.03012986353789757,0.03191326558589935,517996,0.0,0.0
2002-10-02 00:00:00+05:30,0.03191326558589935,0.03191326558589935,0.03191326558589935,0.03191326558589935,0,0.0,0.0
2002-10-03 00:00:00+05:30,0.030552253363396554,0.03191326572700481,0.030552253363396554,0.03153781592845917,514160,0.0,0.0
2002-10-04 00:00:00+05:30,0.032100988380469715,0.032100988380469715,0.03132663353498854,0.03142048045992851,496179,0.0,0.0
2002-10-07 00:00:00+05:30,0.03144393689810882,0.03219483642611469,0.03144393689810882,0.03212444484233856,497445,0.0,0.0
2002-10-08 00:00:00+05:30,0.0320306009215388,0.03425981516987713,0.0320306009215388,0.03400169685482979,519836,0.0,0.0
2002-10-09 00:00:00+05:30,0.03449448054295425,0.035433103182167344,0.034189422345099,0.034916866570711136,561304,0.0,0.0
2002-10-10 00:00:00+05:30,0.033368124507524764,0.034611808881794194,0.033368124507524764,0.03390784561634064,502860,0.0,0.0
2002-10-11 00:00:00+05:30,0.03447103152011928,0.035081144377672166,0.034025186414726474,0.03458836302161217,556829,0.0,0.0
2002-10-14 00:00:00+05:30,0.03461181096482602,0.03484647391759428,0.034142510609774315,0.03444753959774971,493752,0.0,0.0
2002-10-15 00:00:00+05:30,0.03444753959774971,0.03444753959774971,0.03444753959774971,0.03444753959774971,0,0.0,0.0
2002-10-16 00:00:00+05:30,0.03470568900407819,0.03470568900407819,0.0340251810039165,0.03425981476902962,497797,0.0,0.0
2002-10-17 00:00:00+05:30,0.034330234885960625,0.03437714192270108,0.034048632062481786,0.034165963530540466,505365,0.0,0.0
2002-10-18 00:00:00+05:30,0.033790523126954845,0.03451797112993975,0.033790523126954845,0.03397824987769127,496297,0.0,0.0
2002-10-21 00:00:00+05:30,0.03402518140201875,0.03425981516987713,0.03367318694939713,0.03400169685482979,497471,0.0,0.0
2002-10-22 00:00:00+05:30,0.034025183319033106,0.034471028383861846,0.03383746023386407,0.033954791724681854,503017,0.0,0.0
2002-10-23 00:00:00+05:30,0.03402518140201875,0.034330239610887985,0.03386091002398965,0.03400169685482979,512477,0.0,0.0
2002-10-24 00:00:00+05:30,0.03308655047488972,0.033321180534145955,0.030951180046206193,0.03254682943224907,623754,0.0,0.0
2002-10-25 00:00:00+05:30,0.032147929144718514,0.03235910754452241,0.03104503155539422,0.03163165971636772,565910,0.0,0.0
2002-10-28 00:00:00+05:30,0.030974642229452124,0.03151436339132007,0.030434919242549482,0.03132663667201996,515635,0.0,0.0
2002-10-29 00:00:00+05:30,0.031209308729494976,0.03191326849388633,0.031209308729494976,0.03170209005475044,493687,0.0,0.0
2002-10-30 00:00:00+05:30,0.032077535774791284,0.032359109424265876,0.03144393848739859,0.03181938827037811,516183,0.0,0.0
2002-10-31 00:00:00+05:30,0.03233565587455147,0.03233565587455147,0.0316786032050503,0.032147932797670364,490034,0.0,0.0
2002-11-01 00:00:00+05:30,0.03217138423578473,0.0325468376866665,0.03156127146558448,0.03203060105443001,489668,0.0,0.0
2002-11-04 00:00:00+05:30,0.03238256029993656,0.032617223225786945,0.031467418689946146,0.03210098668932915,362172,0.0,0.0
2002-11-05 00:00:00+05:30,0.03240604580401794,0.03257028430650258,0.03193671628832817,0.03193671628832817,487098,0.0,0.0
2002-11-06 00:00:00+05:30,0.03193671628832817,0.03193671628832817,0.03193671628832817,0.03193671628832817,0,0.0,0.0
2002-11-07 00:00:00+05:30,0.03287534854705772,0.033203891314008846,0.032147933471619934,0.03273456171154976,493309,0.0,0.0
2002-11-08 00:00:00+05:30,0.03346200681970481,0.03346200681970481,0.03217138245973787,0.032570287585258484,501190,0.0,0.0
2002-11-11 00:00:00+05:30,0.0328988316193314,0.034541417627971104,0.03198366065350091,0.03425981476902962,557898,0.0,0.0
2002-11-12 00:00:00+05:30,0.03491686452869631,0.0349638044180783,0.03381397058188471,0.03461180999875069,513730,0.0,0.0
2002-11-13 00:00:00+05:30,0.034142508279620835,0.03519843674397423,0.034142508279620835,0.035034194588661194,511446,0.0,0.0
2002-11-14 00:00:00+05:30,0.03486992761580275,0.03637172664176052,0.03486992761580275,0.03599627688527107,534672,0.0,0.0
2002-11-15 00:00:00+05:30,0.03613706256792058,0.03705223341154565,0.03592588417736523,0.03691144660115242,546455,0.0,0.0
2002-11-18 00:00:00+05:30,0.03705224281416984,0.037075698163348464,0.03637173473218809,0.036723729223012924,485349,0.0,0.0
2002-11-19 00:00:00+05:30,0.036723729223012924,0.036723729223012924,0.036723729223012924,0.036723729223012924,0,0.0,0.0
2002-11-20 00:00:00+05:30,0.03681757458418364,0.03698184230661005,0.03604321966512491,0.03665333241224289,469991,0.0,0.0
2002-11-21 00:00:00+05:30,0.03684105322767711,0.036864504919693016,0.03592588242859984,0.03634826838970184,495631,0.0,0.0
2002-11-22 00:00:00+05:30,0.037310352475752886,0.037310352475752886,0.03613706332983031,0.0362543947994709,464524,0.0,0.0
2002-11-25 00:00:00+05:30,0.035198440485225045,0.036723724185759345,0.035198440485225045,0.036137066781520844,455560,0.0,0.0
2002-11-26 00:00:00+05:30,0.036958386894077544,0.036958386894077544,0.03637172590173122,0.03651251271367073,462736,0.0,0.0
2002-11-27 00:00:00+05:30,0.035902434049767486,0.03667678899493985,0.035902434049767486,0.03660639375448227,448540,0.0,0.0
2002-11-28 00:00:00+05:30,0.036606386654697426,0.03662984199678213,0.0362543922703311,0.03634826838970184,453641,0.0,0.0
2002-11-29 00:00:00+05:30,0.035198438580391934,0.0370522357267003,0.035198438580391934,0.03632478788495064,477885,0.0,0.0
2002-12-02 00:00:00+05:30,0.03590242708651514,0.03731034987294851,0.03590242708651514,0.03634826838970184,362589,0.0,0.0
2002-12-03 00:00:00+05:30,0.036043218007674925,0.03681757289112489,0.03519843868882475,0.03594933822751045,308556,0.0,0.0
2002-12-04 00:00:00+05:30,0.03498726050688624,0.03566776846512158,0.03498726050688624,0.03519843891263008,308399,0.0,0.0
2002-12-05 00:00:00+05:30,0.034987261508137565,0.03637172915907256,0.034987261508137565,0.03604321926832199,308021,0.0,0.0
2002-12-06 00:00:00+05:30,0.03632479919818162,0.03648907061377909,0.035691230938984624,0.03609016537666321,296590,0.0,0.0
2002-12-09 00:00:00+05:30,0.03620748698427469,0.036442117067894,0.03522192091081127,0.03566776588559151,303441,0.0,0.0
2002-12-10 00:00:00+05:30,0.036137063623641774,0.036137063623641774,0.03498725901264412,0.035128045827150345,314336,0.0,0.0
2002-12-11 00:00:00+05:30,0.03562082977059878,0.036137066380178884,0.034729143376684014,0.03529231622815132,305085,0.0,0.0
2002-12-12 00:00:00+05:30,0.03120930866286627,0.03519844440314933,0.030974645675050632,0.034658752381801605,714140,0.0,0.0
2002-12-13 00:00:00+05:30,0.03449447784218666,0.0352923135931756,0.03449447784218666,0.03489341214299202,338763,0.0,0.0
2002-12-16 00:00:00+05:30,0.0349638036273168,0.03590242984047783,0.034494477745494516,0.035268861800432205,327215,0.0,0.0
2002-12-17 00:00:00+05:30,0.03519844745782652,0.03519844745782652,0.034306760877370834,0.034306760877370834,141249,0.0,0.0
2002-12-18 00:00:00+05:30,0.03449448138476788,0.03510459414529838,0.0340251810039165,0.03425981476902962,308034,0.0,0.0
2002-12-19 00:00:00+05:30,0.035174982819329084,0.035174982819329084,0.0343067518187359,0.03461180999875069,303297,0.0,0.0
2002-12-20 00:00:00+05:30,0.03442409161938204,0.03491687297544204,0.03442409161938204,0.03458836302161217,297139,0.0,0.0
2002-12-23 00:00:00+05:30,0.03404864029788372,0.03456487698179094,0.03404864029788372,0.03437715023756027,302345,0.0,0.0
2002-12-24 00:00:00+05:30,0.033720128743046286,0.034471028383861846,0.03364973349862532,0.033954791724681854,406980,0.0,0.0
2002-12-25 00:00:00+05:30,0.033954791724681854,0.033954791724681854,0.033954791724681854,0.033954791724681854,0,0.0,0.0
2002-12-26 00:00:00+05:30,0.03428329376646844,0.03451796034422096,0.03386090414670674,0.034212902188301086,148921,0.0,0.0
2002-12-27 00:00:00+05:30,0.03496380136996224,0.03496380136996224,0.034025175217401366,0.03409557044506073,439014,0.0,0.0
2002-12-30 00:00:00+05:30,0.03416596791439916,0.034377146333656225,0.03383745801202853,0.03402518108487129,137334,0.0,0.0
2002-12-31 00:00:00+05:30,0.03444753631245413,0.03447102085583752,0.03355585002759909,0.0338139683008194,433429,0.0,0.0
2003-01-01 00:00:00+05:30,0.033579339755677534,0.03414251262521936,0.033579339755677534,0.03388436511158943,404318,0.0,0.0
2003-01-02 00:00:00+05:30,0.03393130997734964,0.03402518612796288,0.033837463027296476,0.03397824987769127,407763,0.0,0.0
2003-01-03 00:00:00+05:30,0.03425981516987713,0.03447102644172812,0.03381397378023727,0.03400169685482979,410308,0.0,0.0
2003-01-06 00:00:00+05:30,0.03425980769549403,0.03425980769549403,0.033602784377900465,0.033767055720090866,404762,0.0,0.0
2003-01-07 00:00:00+05:30,0.03379051636520262,0.034025179319252724,0.03350891352020393,0.0338374562561512,407737,0.0,0.0
2003-01-08 00:00:00+05:30,0.0341659696462852,0.03421290954204897,0.03339161466910856,0.03372012823820114,439223,0.0,0.0
2003-01-09 00:00:00+05:30,0.03423637214510095,0.03423637214510095,0.03332119728668711,0.03360280022025108,404436,0.0,0.0
2003-01-10 00:00:00+05:30,0.03343852106148542,0.034212905139572466,0.033321185937453174,0.03348545730113983,406954,0.0,0.0
2003-01-13 00:00:00+05:30,0.03346201199249276,0.033673190435581514,0.03308656215436791,0.03315695375204086,403966,0.0,0.0
2003-01-14 00:00:00+05:30,0.03343852106148542,0.03355585253544849,0.033321185937453174,0.03348545730113983,405649,0.0,0.0
2003-01-15 00:00:00+05:30,0.033579348517747534,0.03379052699246273,0.03343853245068384,0.03360280022025108,405962,0.0,0.0
2003-01-16 00:00:00+05:30,0.03325079408488326,0.03350891237531146,0.03325079408488326,0.033368125557899475,411560,0.0,0.0
2003-01-17 00:00:00+05:30,0.03346200560662396,0.03376706013878956,0.03334467048259171,0.03348545730113983,404318,0.0,0.0
2003-01-20 00:00:00+05:30,0.03266416444712258,0.033649726875592575,0.03266416444712258,0.03329773247241974,430063,0.0,0.0
2003-01-21 00:00:00+05:30,0.03332119062542915,0.033555857256439836,0.03313346754081575,0.03332119062542915,498280,0.0,0.0
2003-01-22 00:00:00+05:30,0.032617230883163775,0.03343852576596935,0.032617230883163775,0.03332119062542915,421438,0.0,0.0
2003-01-23 00:00:00+05:30,0.03332119659728857,0.033391621054680305,0.03311001812694255,0.033250804990530014,432490,0.0,0.0
2003-01-24 00:00:00+05:30,0.03332118741558952,0.03332118741558952,0.032406049328981265,0.03268761932849884,401983,0.0,0.0
2003-01-27 00:00:00+05:30,0.03170208646055078,0.03238256524868246,0.031162365298682836,0.03132663667201996,409655,0.0,0.0
2003-01-28 00:00:00+05:30,0.031795933448746726,0.032147931541980194,0.03130315217852525,0.032054051756858826,409499,0.0,0.0
2003-01-29 00:00:00+05:30,0.032147937973997204,0.032147937973997204,0.03146742984800458,0.03172554820775986,408716,0.0,0.0
2003-01-30 00:00:00+05:30,0.031443942338228226,0.03179593681869909,0.03125621559871356,0.031443942338228226,463558,0.0,0.0
